"Name, address",lon,lat,place_id
"Столовая, Дорожный переулок 1В, Bereznik, Arkhangelsk Oblast, Russia, 164570",42.6999328,62.8599268,51e8b2e26597594540599dd3d714126e4f40f00103f90195fbf64b02000000920310d0a1d182d0bed0bbd0bed0b2d0b0d18f
"Быстро-Ешка, улица Х. Мурата, Bereznik, Arkhangelsk Oblast, Russia, 164570",42.7218848,62.8502437,515fbd9bb8665c454059e3ed1cc9d46c4f40f00103f901d498574c02000000920315d091d18bd181d182d180d0be2dd095d188d0bad0b0
"Двина, Набережная улица 8А, Bereznik, Arkhangelsk Oblast, Russia, 164570",42.7316973,62.8570822,512709d341a85d4540598cd89bdeb46d4f40f00103f90169b0bd4c0200000092030ad094d0b2d0b8d0bdd0b0
"улица Х. Мурата, Bereznik, Arkhangelsk Oblast, Russia, 164570",42.7165553,62.8509062,5143a38515b85b4540595ad8907eea6c4f40f00102f9012e7cfe3f00000000
"Alyaska, набережная Баранова 32, Kargopol, Arkhangelsk Oblast, Russia, 164110",38.9496325,61.5032979,51ff5bc98e8d79434059c0f7cd106cc04e40f00103f901498488d00100000092030cd090d0bbd18fd181d0bad0b0
"Поляна, 11Р-002, Arkhangelsk Oblast, Russia, 164134",38.3299829666148,61.5583238,51cac3a6e13c2a434059f3973c2777c74e40f00102f90167d099110000000092030cd09fd0bed0bbd18fd0bdd0b0
"Шелковица, улица Гагарина 9, Kargopol, Arkhangelsk Oblast, Russia, 164110",38.945346,61.5033391,51c4b304190179434059464b6a6a6dc04e40f00103f9016c51673d01000000920312d0a8d0b5d0bbd0bad0bed0b2d0b8d186d0b0
"Malynovka, Октябрьский проспект 113, Kargopol, Arkhangelsk Oblast, Russia, 164110",38.961679,61.5163391,51ff1f274c187b4340596bb6516617c24e40f00103f901619a8cd001000000920312d09cd0b0d0bbd0b8d0bdd0bed0b2d0bad0b0
"Трактир, Октябрьский проспект 73, Kargopol, Arkhangelsk Oblast, Russia, 164110",38.95180865,61.50671305,5163e6a7ddd4794340592ebf28f9dbc04e40f00102f90183f31f130000000092030ed0a2d180d0b0d0bad182d0b8d180
"У егеря, улица Акулова 23, Kargopol, Arkhangelsk Oblast, Russia, 164110",38.9484378,61.505975,5125a5ea686679434059d170f2c9c3c04e40f00103f901693832c30000000092030dd0a320d0b5d0b3d0b5d180d18f
"Теремок, 11Р-002, Vatamanovskaya, Arkhangelsk Oblast, Russia",38.5916693,61.5558891,510bc6d2d1bb4b43405945f9c35f27c74e40f00103f901a5a123310100000092030ed0a2d0b5d180d0b5d0bcd0bed0ba
"Школьная улица 5, Prigorodnyy, Arkhangelsk Oblast, Russia, 164110",38.9132855,61.5036325,519c340d8ae6744340590cffa10777c04e40f00103f9011bf55c6a00000000
"Меридан, Советская улица 19А, Konosha, Arkhangelsk Oblast, Russia, 164010",40.251340192698,60.97215565,51dec847ea2b20444059b55cb0986f7c4e40f00102f90141e557050000000092030ed09cd0b5d180d0b8d0b4d0b0d0bd
"Минутка, улица Красные Зори 2А, Konosha, Arkhangelsk Oblast, Russia, 164010",40.2524985,60.9699287,51ffe4efde51204440592bbcaa9f267c4e40f00103f901bfa2753c0000000092030ed09cd0b8d0bdd183d182d0bad0b0
"«Летучий голландец», Советская улица 98, Konosha, Arkhangelsk Oblast, Russia, 164010",40.2614329,60.9752259,519acc1da27621444059721dcd33d47c4e40f00103f9014a5791cf00000000920325c2abd09bd0b5d182d183d187d0b8d0b920d0b3d0bed0bbd0bbd0b0d0bdd0b4d0b5d186c2bb
"Уют, Речная улица 15, Konosha, Arkhangelsk Oblast, Russia, 164010",40.26106,60.9760326,519a25016a6a214440597f2ce4a2ee7c4e40f00103f90113c97fd100000000920306d0a3d18ed182
"Таёжная, Советская улица 29, Konosha, Arkhangelsk Oblast, Russia, 164010",40.256114,60.9740165,511c06f357c82044405924649e92ac7c4e40f00103f9016f6980d10000000092030ed0a2d0b0d191d0b6d0bdd0b0d18f
"Октябрьский проспект 4, Konosha, Arkhangelsk Oblast, Russia, 164010",40.250848,60.9748499,512d228ac91b204440597043afe1c77c4e40f00103f901cf919f0301000000
"Сура, улица Иоанна Кронштадтского 29, Sura, Arkhangelsk Oblast, Russia",45.63313325,63.5791194,514e61a5820ad1464059f6cfa29520ca4f40f00102f901ad57fd1700000000920308d0a1d183d180d0b0
"Клуб, Молодёжная улица, Gorodetsk, Arkhangelsk Oblast, Russia",45.6914175,63.5737943,51e8305f5e80d846405934a6751772c94f40f00103f9012e1b1d6501000000920308d09ad0bbd183d0b1
"Бар, Лесная улица, Gorodetsk, Arkhangelsk Oblast, Russia",45.6915073,63.573298,51fd38ab4f83d8464059068431d461c94f40f00103f9013d1b1d6501000000920306d091d0b0d180
"Жюль Верн, Южная улица, Старый город, Severodvinsk, Arkhangelsk Oblast, Russia, 164521",39.85529895,64.5579293,51d2469d6f7aed43405936a7171db5235040f00102f901b0ec3e2800000000920311d096d18ed0bbd18c20d092d0b5d180d0bd
"Slastoria, улица Карла Маркса 20, Severodvinsk, Arkhangelsk Oblast, Russia, 164504",39.7995458,64.559787,51ba534b8457e64340595ad6d98cd3235040f00103f9012bc2697100000000920312d0a1d0bbd0b0d181d182d0bed180d0b8d18f
"Slastoria, проспект Ленина 13/47, Старый город, Severodvinsk, Arkhangelsk Oblast, Russia, 164501",39.8253679,64.5640555,5187d5c4a7a5e9434059c0ce3c7c19245040f00103f9016ec22e8100000000920312d0a1d0bbd0b0d181d182d0bed180d0b8d18f
"Slastoria, Корабельная улица 5, Ягры, Severodvinsk, Arkhangelsk Oblast, Russia, 164509",39.8116447,64.5917109,51623c39f9e3e743405985696497de255040f00103f9015546144b01000000920312d0a1d0bbd0b0d181d182d0bed180d0b8d18f
"Рагу, улица Ломоносова, Кварталы, Severodvinsk, Arkhangelsk Oblast, Russia, 164512",39.7860602,64.5519038,51f6d7e19e9de4434059de4c506452235040f00103f90115f6270e02000000920308d0a0d0b0d0b3d183
"Мангал Хаус, Архангельское шоссе 71/75, Severodvinsk, Arkhangelsk Oblast, Russia, 164512",39.7810913,64.560957,515658baccfae343405918c52fb8e6235040f00103f9012b0f106502000000920315d09cd0b0d0bdd0b3d0b0d0bb20d0a5d0b0d183d181
"Santa Pasta, Советская улица 62, Старый город, Severodvinsk, Arkhangelsk Oblast, Russia, 164501",39.8145426,64.5629411,51731992ee42e84340599eeb1a3a07245040f00103f9014584413a0000000092030b53616e7461205061737461
"Суши WOK, проспект Ленина 11, Старый город, Severodvinsk, Arkhangelsk Oblast, Russia, 164501",39.8247319,64.5646778,51e53b9dd090e94340590d585aae23245040f00103f901d90e453a0000000092030cd0a1d183d188d0b820574f4b
"Диета, Профсоюзная улица 21, Старый город, Severodvinsk, Arkhangelsk Oblast, Russia, 164520",39.8400976,64.5607383,515bb9725188eb434059e96ee422e3235040f00103f901adb3dc6d0000000092030ad094d0b8d0b5d182d0b0
"Елочка, проспект Труда (малая Труда) 39, Severodvinsk, Arkhangelsk Oblast, Russia, 164504",39.8029377,64.5550897,51db1c9da9c6e64340598f5ff29686235040f00103f9013894fbc80000000092030cd095d0bbd0bed187d0bad0b0
"Мангал Хаус, улица Ломоносова 120А, Severodvinsk, Arkhangelsk Oblast, Russia, 164522",39.7567458,64.5464444,515231df0bdde04340597431eef1f8225040f00103f901df410fcc00000000920315d09cd0b0d0bdd0b3d0b0d0bb20d0a5d0b0d183d181
"Корона, улица Кирилкина 8Б, Кварталы, Severodvinsk, Arkhangelsk Oblast, Russia, 164502",39.7915,64.5364295,5159643bdf4fe54340596a3665dc54225040f00103f9011cdd16cc0000000092030cd09ad0bed180d0bed0bdd0b0
"Этажи, улица Карла Маркса 5А, Старый город, Severodvinsk, Arkhangelsk Oblast, Russia, 164504",39.8100417,64.560411,51b8f24872afe743405913bc18c6dd235040f00103f9017fed8dd10000000092030ad0add182d0b0d0b6d0b8
"MamaLeone, улица Адмирала Нахимова 3, Ягры, Severodvinsk, Arkhangelsk Oblast, Russia, 164509",39.8105668,64.5929253,51979c24a7c0e7434059547bf47cf2255040f00103f9018d7688d9000000009203094d616d614c656f6e65
"Gyros House, улица Ломоносова 120А, Severodvinsk, Arkhangelsk Oblast, Russia, 164522",39.757152,64.5462478,51ec0c535beae0434059ff8c54b9f5225040f00103f901d411ab2601000000920313d093d0b8d180d0bed18120d0a5d0b0d183d181
"Starfoods, Архангельское шоссе 120, Severodvinsk, Arkhangelsk Oblast, Russia, 164512",39.774597,64.5565611,51344a97fe25e34340595e1772b29e235040f00103f901bc9dfa530100000092030953746172666f6f6473
"Мясо, проспект Ленина 13/47, Старый город, Severodvinsk, Arkhangelsk Oblast, Russia, 164501",39.8255706,64.5638244,5100c5234cace94340598912efb215245040f00103f901df26746801000000920308d09cd18fd181d0be
"Coffee Like, Морской проспект 70, Кварталы, Severodvinsk, Arkhangelsk Oblast, Russia, 164523",39.777733,64.535197,518e0244c18ce3434059816aeaaa40225040f00103f901d27c20830100000092030b436f66666565204c696b65
"Coffee Like, Архангельское шоссе 120, Severodvinsk, Arkhangelsk Oblast, Russia, 164512",39.7748834,64.5567844,514c9b16612fe3434059e9a3085ba2235040f00103f901d37c20830100000092030b436f66666565204c696b65
"Хоровац, Железнодорожная улица 31, Старый город, Severodvinsk, Arkhangelsk Oblast, Russia, 164521",39.8563739,64.5636375,51f1d2f2a89ded434059c8b904a312245040f00103f9014de4769c0100000092030ed0a5d0bed180d0bed0b2d0b0d186
"ПиццаФабрика, улица Ломоносова 73А, Кварталы, Severodvinsk, Arkhangelsk Oblast, Russia, 164512",39.799122,64.5530129,51cec133a149e6434059175b379064235040f00103f901a3aa30cd01000000920318d09fd0b8d186d186d0b0d0a4d0b0d0b1d180d0b8d0bad0b0
"Coffee Like, проспект Труда 72, Кварталы, Severodvinsk, Arkhangelsk Oblast, Russia, 164505",39.813001,64.539323,51c14eb16a10e84340593a2d9d4484225040f00103f9011da43a4f0200000092030b436f66666565204c696b65
"Столовая Лукошко, Профсоюзная улица 4А, Старый город, Severodvinsk, Arkhangelsk Oblast, Russia, 164520",39.8334709723173,64.5671863,51bc09262dafea434059e5959fc74c245040f00102f901a52c10060000000092031fd0a1d182d0bed0bbd0bed0b2d0b0d18f20d09bd183d0bad0bed188d0bad0be
"Ветерок, улица Макаренко 8, Ягры, Severodvinsk, Arkhangelsk Oblast, Russia, 164509",39.8033707678592,64.59169055,5101efbe27d5e64340595f587722de255040f00102f901001a18060000000092030ed092d0b5d182d0b5d180d0bed0ba
"КОнФЕта, Морской проспект 1В, Severodvinsk, Arkhangelsk Oblast, Russia, 164512",39.7783072,64.55445245,51e61e01929fe3434059936520267c235040f00102f901ed1c6b070000000092030ed09ad09ed0bdd0a4d095d182d0b0
"Хмель, Северная улица 6, Ягры, Severodvinsk, Arkhangelsk Oblast, Russia, 164509",39.8006304,64.5971998,517917940e7be64340592de7818538265040f00103f90109c2bd660000000092030ad0a5d0bcd0b5d0bbd18c
"Изюминка, Корабельная улица 7, Ягры, Severodvinsk, Arkhangelsk Oblast, Russia, 164509",39.8142097,64.5930538,5100cb000638e8434059544eec97f4255040f00103f90167252b6700000000920310d098d0b7d18ed0bcd0b8d0bdd0bad0b0
"Остров шоколада, Приморский бульвар 16, Ягры, Severodvinsk, Arkhangelsk Oblast, Russia, 164524",39.7999475,64.600726,512b82ffad64e64340597f51764b72265040f00103f901a99f77690000000092031dd09ed181d182d180d0bed0b220d188d0bed0bad0bed0bbd0b0d0b4d0b0
"Миндаль, улица Ломоносова 100, Кварталы, Severodvinsk, Arkhangelsk Oblast, Russia, 164512",39.7860079,64.5523682,51e57228e89be4434059b40026005a235040f00103f9016ba1d2700000000092030ed09cd0b8d0bdd0b4d0b0d0bbd18c
"Пузов, улица Ломоносова 104, Кварталы, Severodvinsk, Arkhangelsk Oblast, Russia, 164515",39.7759139,64.5499793,5182818c2551e3434059922960dc32235040f00103f901535dff710000000092030ad09fd183d0b7d0bed0b2
"Чаплин, проспект Бутомы, Ягры, Severodvinsk, Arkhangelsk Oblast, Russia, 164524",39.8023132,64.6026318,511693ed32b2e6434059ef7bf78491265040f00103f90127ad77760000000092030cd0a7d0b0d0bfd0bbd0b8d0bd
"Парк-кафе, Парковая улица 9, Старый город, Severodvinsk, Arkhangelsk Oblast, Russia, 164501",39.828507,64.5724707,51e8c072840cea4340598cfe245ca3245040f00103f90127967c7b00000000920311d09fd0b0d180d0ba2dd0bad0b0d184d0b5
"Спутник, Октябрьская улица 27, Ягры, Severodvinsk, Arkhangelsk Oblast, Russia, 164524",39.8136163,64.6039513,510bff339424e8434059b7d15923a7265040f00103f9011f89d2880000000092030ed0a1d0bfd183d182d0bdd0b8d0ba
"Cafe-Холл, улица Карла Маркса 22, Severodvinsk, Arkhangelsk Oblast, Russia, 164512",39.7960557,64.5595365,51aea53627e5e5434059bb822d72cf235040f00103f901015ef7a30000000092030d436166652dd0a5d0bed0bbd0bb
"Компот, Морской проспект 39, Кварталы, Severodvinsk, Arkhangelsk Oblast, Russia, 164515",39.779504,64.5451942,51f48c7dc9c6e3434059982a3676e4225040f00103f9013d5ef7a30000000092030cd09ad0bed0bcd0bfd0bed182
"Фёст, улица Плюснина 7, Старый город, Severodvinsk, Arkhangelsk Oblast, Russia, 164501",39.8194799,64.5609924,515a1da5b7e4e8434059fc3aaa4ce7235040f00103f901955ef7a300000000920308d0a4d191d181d182
"party house, улица Ломоносова, Severodvinsk, Arkhangelsk Oblast, Russia, 164514",39.7653423,64.5472255,51695f8abcf6e14340594fee19be05235040f00103f9018a8b27b20000000092030b706172747920686f757365
"Буфет, улица Ломоносова 73, Кварталы, Severodvinsk, Arkhangelsk Oblast, Russia, 164512",39.8015023,64.5531719,519b159ba097e64340593f4e1c2b67235040f00103f901b4a6f7c20000000092030ad091d183d184d0b5d182
"Живое пиво, улица Советских Космонавтов 14А, Кварталы, Severodvinsk, Arkhangelsk Oblast, Russia, 164515",39.7782888,64.5434442,51ea6ba7f79ee343405901fa2dcac7225040f00103f90156b43bcc00000000920313d096d0b8d0b2d0bed0b520d0bfd0b8d0b2d0be
"Хинди, улица Гагарина 13, Старый город, Severodvinsk, Arkhangelsk Oblast, Russia, 164504",39.816037,64.5598496,51b8a981e673e84340594b136a93d4235040f00103f9017fb4bacf0000000092030ad0a5d0b8d0bdd0b4d0b8
"Mojo, Архангельское шоссе 31А, Severodvinsk, Arkhangelsk Oblast, Russia, 164520",39.8642729,64.5790498,51d728907ea0ee43405904d2e3260f255040f00103f901d547c3d0000000009203044d6f6a6f
"Пирамида (Бильярдная), Архангельское шоссе 31А, Severodvinsk, Arkhangelsk Oblast, Russia, 164520",39.8638388,64.5789811,510882114592ee434059d6c1bd060e255040f00103f90140ffc3d000000000920327d09fd0b8d180d0b0d0bcd0b8d0b4d0b02028d091d0b8d0bbd18cd18fd180d0b4d0bdd0b0d18f29
"Наливайка Под Мостом, Первомайская улица 22, Старый город, Severodvinsk, Arkhangelsk Oblast, Russia, 164520",39.8278612,64.5693981,514bd0155bf7e9434059abdeb90471245040f00103f9010b3e8cd100000000920326d09dd0b0d0bbd0b8d0b2d0b0d0b9d0bad0b020d09fd0bed0b420d09cd0bed181d182d0bed0bc
"Kioto, проспект Бутомы, Ягры, Severodvinsk, Arkhangelsk Oblast, Russia, 164524",39.8021521,64.6024904,5177f585ebace6434059f163e4338f265040f00103f9011eab8fd10000000092030ad09ad0b8d0bed182d0be
"Бонсай, Железнодорожная улица 50/1, Старый город, Severodvinsk, Arkhangelsk Oblast, Russia, 164521",39.8591969,64.5578326,518c29fd29faed434059a4d18087b3235040f00103f901229b90d10000000092030cd091d0bed0bdd181d0b0d0b9
"Фиона, улица Адмирала Нахимова 3, Ягры, Severodvinsk, Arkhangelsk Oblast, Russia, 164509",39.8104941,64.5928504,51ec8c4a45bee74340591d38cd42f1255040f00103f901d173feeb0000000092030ad0a4d0b8d0bed0bdd0b0
"Рябинка, проспект Труда (малая Труда) 9, Severodvinsk, Arkhangelsk Oblast, Russia, 164512",39.7981451,64.5607598,5138fb5e9e29e6434059e8e1117de3235040f00103f901a18222020100000092030ed0a0d18fd0b1d0b8d0bdd0bad0b0
"Мангал Хаус, Архангельское шоссе 71/75, Severodvinsk, Arkhangelsk Oblast, Russia, 164512",39.7811472,64.5609935,5155aea6a1fce3434059ad584751e7235040f00103f901984f4f1001000000920315d09cd0b0d0bdd0b3d0b0d0bb20d0a5d0b0d183d181
"Dublin, Архангельское шоссе 71/75, Severodvinsk, Arkhangelsk Oblast, Russia, 164512",39.7812534,64.5610726,51c371851c00e443405915530c9de8235040f00103f901994f4f10010000009203064475626c696e
"МясоПицца, улица Логинова, Ягры, Severodvinsk, Arkhangelsk Oblast, Russia, 164509",39.8141814,64.5962273,5178019b1837e8434059fafa8b9628265040f00103f901e1021f2a01000000920312d09cd18fd181d0bed09fd0b8d186d186d0b0
"Киоск шаурмы, проспект Труда 16А, Severodvinsk, Arkhangelsk Oblast, Russia, 164512",39.7966274,64.5597462,517a0cfbe2f7e5434059c02bb9e1d2235040f00103f901aa873b3d01000000920317d09ad0b8d0bed181d0ba20d188d0b0d183d180d0bcd18b
"Любава, Южная улица 18, Старый город, Severodvinsk, Arkhangelsk Oblast, Russia, 164521",39.848544,64.5569462,51c69bfc169dec4340593711ac01a5235040f00103f901011ee9400100000092030cd09bd18ed0b1d0b0d0b2d0b0
"Ranza, улица Мира 8, Ягры, Severodvinsk, Arkhangelsk Oblast, Russia, 164509",39.8119947,64.5951114,513e833c71efe7434059fd7a1f4e16265040f00103f901e77057590100000092030552616e7a61
"Бриз, улица Мира 12, Ягры, Severodvinsk, Arkhangelsk Oblast, Russia, 164509",39.8140388,64.5966132,5168d6636c32e843405926f320e92e265040f00103f901652c585901000000920308d091d180d0b8d0b7
"Large spoon, Морской проспект 70, Кварталы, Severodvinsk, Arkhangelsk Oblast, Russia, 164523",39.7789833,64.5353321,51a8d08ab9b5e3434059aeef90e142225040f00103f90189ca756801000000920319d091d0bed0bbd18cd188d0b0d18f20d0bbd0bed0b6d0bad0b0
"KFC, Архангельское шоссе 120, Severodvinsk, Arkhangelsk Oblast, Russia, 164512",39.7744928,64.5563867,51647e7f9422e34340597384f5d69b235040f00103f901a6de6070010000009203034b4643
"Бюргеръ, улица Логинова 2, Ягры, Severodvinsk, Arkhangelsk Oblast, Russia, 164509",39.8185963,64.5959674,51359078c3c7e84340590d7b725424265040f00103f901dd4f497e0100000092030ed091d18ed180d0b3d0b5d180d18a
"Planet Sushi, Октябрьская улица 1, Ягры, Severodvinsk, Arkhangelsk Oblast, Russia, 164524",39.8202453,64.5966058,514f1949ccfde8434059a44217ca2e265040f00103f901ed8f497e01000000920317d09fd0bbd0b0d0bdd0b5d182d0b020d0a1d183d188d0b8
"Апрель, Железнодорожная улица 37, Старый город, Severodvinsk, Arkhangelsk Oblast, Russia, 164521",39.8594198,64.5603502,517644cf7701ee4340595c3b15c7dc235040f00103f901c124779c0100000092030cd090d0bfd180d0b5d0bbd18c
"Пивас и Квас, Юбилейная улица 33, Кварталы, Severodvinsk, Arkhangelsk Oblast, Russia, 164502",39.796578,64.5422333,51465b9544f6e5434059e1004cf3b3225040f00103f9013fa2a2a401000000920316d09fd0b8d0b2d0b0d18120d0b820d09ad0b2d0b0d181
"#ХОЧУЛЕТО, Советская улица 25, Старый город, Severodvinsk, Arkhangelsk Oblast, Russia, 164526",39.8400054,64.5664235,5150bb044c85eb434059a171594840245040f00103f9012db6b5e00100000092031123d0a5d09ed0a7d0a3d09bd095d0a2d09e
"Столовая №6, Заозёрный проезд 6, Severodvinsk, Arkhangelsk Oblast, Russia, 164521",39.844866,64.5391784,514ec0af9124ec434059ef1b1ee681225040f00103f9012fb6b5e001000000920315d0a1d182d0bed0bbd0bed0b2d0b0d18f20e2849636
"Банкет, проспект Труда 2, Severodvinsk, Arkhangelsk Oblast, Russia, 164512",39.7933682,64.5630394,51db57d4168de5434059d5bd67d608245040f00103f901e75d5ee50100000092030cd091d0b0d0bdd0bad0b5d182
"Шаурма по-армянски, улица Ломоносова 81А, Кварталы, Severodvinsk, Arkhangelsk Oblast, Russia, 164515",39.7823196,64.5505276,518982740c23e4434059c4cd1cd83b235040f00103f901cd28c0e501000000920322d0a8d0b0d183d180d0bcd0b020d0bfd0be2dd0b0d180d0bcd18fd0bdd181d0bad0b8
"Мангал хаус, Советская улица 46А, Старый город, Severodvinsk, Arkhangelsk Oblast, Russia, 164501",39.8261235,64.564625,51807a336abee943405996c6e4d022245040f00103f90165377c0102000000920315d09cd0b0d0bdd0b3d0b0d0bb20d185d0b0d183d181
"Шашлычок, Морской проспект 65А, Кварталы, Severodvinsk, Arkhangelsk Oblast, Russia, 164523",39.7802759,64.5379464,51b12da814e0e3434059f72ebcb66d225040f00103f9017aca820102000000920310d0a8d0b0d188d0bbd18bd187d0bed0ba
"ШашлычОК, проспект Победы 38А, Кварталы, Severodvinsk, Arkhangelsk Oblast, Russia, 164505",39.8115009,64.5389238,515716f142dfe7434059e7703fba7d225040f00103f901f154794502000000920310d0a8d0b0d188d0bbd18bd187d09ed09a
"От заката до рассвета, улица Капитана Воронина 2А, Severodvinsk, Arkhangelsk Oblast, Russia, 164504",39.8036213,64.5639488,513bef1010dde64340591f8eb4bc17245040f00102f901bbe50d0600000000920327d09ed18220d0b7d0b0d0bad0b0d182d0b020d0b4d0be20d180d0b0d181d181d0b2d0b5d182d0b0
"Столовая № 40, Дальняя улица, Ягры, Severodvinsk, Arkhangelsk Oblast, Russia, 164509",39.7881605891392,64.5815717,5180b6015de2e4434059b315a67538255040f00102f901e519180600000000920317d0a1d182d0bed0bbd0bed0b2d0b0d18f20e28496203430
"Столовая №, проезд Машиностроителей, Ягры, Severodvinsk, Arkhangelsk Oblast, Russia, 164509",39.8113065247384,64.5877419,51ace970e4d8e7434059fd6059909d255040f00102f901771b180600000000920314d0a1d182d0bed0bbd0bed0b2d0b0d18f20e28496
"Столовая № 24, проезд Машиностроителей 8, Ягры, Severodvinsk, Arkhangelsk Oblast, Russia, 164509",39.8155209009251,64.589588,512c24fffc62e8434059486c27cfbb255040f00102f901971b180600000000920317d0a1d182d0bed0bbd0bed0b2d0b0d18f20e28496203234
"Братья Гриль, Советская улица 56А, Старый город, Severodvinsk, Arkhangelsk Oblast, Russia, 164501",39.8179274,64.5635757,51fea25bd8b1e8434059d1c4cb9f11245040f00102f9016445980800000000920317d091d180d0b0d182d18cd18f20d093d180d0b8d0bbd18c
"Айсберг, Первомайская улица 57А, Severodvinsk, Arkhangelsk Oblast, Russia, 164512",39.7931361481991,64.5632751,511112872886e5434059ac4be2c00c245040f00102f9014bf88d140000000092030ed090d0b9d181d0b1d0b5d180d0b3
"FLOWERS HOME, улица Ломоносова 112, Кварталы, Severodvinsk, Arkhangelsk Oblast, Russia, 164515",39.7705804,64.5491758,512378e860a2e2434059999b40b225235040f00103f901836aba4700000000920319d0a6d0b2d0b5d182d0bed187d0bdd18bd0b920d0b4d0bed0bc
"Beermania, улица Ломоносова 41, Старый город, Severodvinsk, Arkhangelsk Oblast, Russia, 164507",39.8266932,64.5575124,51ade93015d1e9434059edaf7c48ae235040f00103f9018ff3554900000000920309426565726d616e6961
"Волна, улица Георгия Седова 8, Старый город, Severodvinsk, Arkhangelsk Oblast, Russia, 164501",39.8166994,64.5625365,51d7d41e9b89e843405998fa169900245040f00103f901a1f355490000000092030ad092d0bed0bbd0bdd0b0
"Караван, проспект Труда 50А, Severodvinsk, Arkhangelsk Oblast, Russia, 164504",39.8014613,64.5512276,513c41ac4896e64340596514205047235040f00103f90168976e520000000092030ed09ad0b0d180d0b0d0b2d0b0d0bd
"Виктория, Морской проспект 54А, Кварталы, Severodvinsk, Arkhangelsk Oblast, Russia, 164523",39.7768826,64.5395506,516dea97e370e3434059c5d03cff87225040f00103f901f0a6306000000000920310d092d0b8d0bad182d0bed180d0b8d18f
"Вассаби, Железнодорожная улица 50/1, Старый город, Severodvinsk, Arkhangelsk Oblast, Russia, 164521",39.8572976,64.5575822,513a7881edbbed434059d1dd3f6daf235040f00103f901d5a52e630000000092030ed092d0b0d181d181d0b0d0b1d0b8
"Трактир, улица Ломоносова 73А/1, Кварталы, Severodvinsk, Arkhangelsk Oblast, Russia, 164512",39.8002121,64.5528514,5186ae9f596de64340592a0dd6ea61235040f00103f90167a1d8650000000092030ed0a2d180d0b0d0bad182d0b8d180
"Пивной бар, Индустриальная улица 66, Старый город, Severodvinsk, Arkhangelsk Oblast, Russia, 164504",39.8124328,64.5591874,514e1949ccfde7434059873df2b9c9235040f00103f9018ca1d86500000000920313d09fd0b8d0b2d0bdd0bed0b920d0b1d0b0d180
"М5, улица Макаренко 5, Ягры, Severodvinsk, Arkhangelsk Oblast, Russia, 164509",39.8028532,64.5911336,5196bec6e4c3e643405908420522d5255040f00103f90130c9bd6600000000920303d09c35
"Shale, улица Дзержинского 2, Ягры, Severodvinsk, Arkhangelsk Oblast, Russia, 164509",39.7995633,64.5942608,517a4a181758e6434059a0af725e08265040f00103f901dff29e67000000009203055368616c65
"Северный, Пионерская улица 6А, Старый город, Severodvinsk, Arkhangelsk Oblast, Russia, 164520",39.8377302,64.5689689,518fef41be3aeb43405927e187fc69245040f00103f901e4764d8a00000000920310d0a1d0b5d0b2d0b5d180d0bdd18bd0b9
"Борчалы, улица Торцева 3Б, Старый город, Severodvinsk, Arkhangelsk Oblast, Russia, 164501",39.8533653,64.5698092,514685fb123bed434059122201c177245040f00103f90106b45a8a0000000092030ed091d0bed180d187d0b0d0bbd18b
"Джан, проспект Труда 50, Кварталы, Severodvinsk, Arkhangelsk Oblast, Russia, 164504",39.8035072,64.5510222,51de0ced52d9e643405963829df243235040f00103f901b8d66c8a00000000920308d094d0b6d0b0d0bd
"Мясо, Железнодорожная улица 52, Старый город, Severodvinsk, Arkhangelsk Oblast, Russia, 164521",39.8599014,64.5575571,516e64c33f11ee4340595cf2f803af235040f00103f901fa2ea58e00000000920308d09cd18fd181d0be
"Луна, Железнодорожная улица 59, Старый город, Severodvinsk, Arkhangelsk Oblast, Russia, 164521",39.8615198,64.5571947,51a0ede24746ee434059ffe8f413a9235040f00103f901c83eec9700000000920308d09bd183d0bdd0b0
"В гостях у дяди Сёмы, Полярная улица 4А, Старый город, Severodvinsk, Arkhangelsk Oblast, Russia, 164501",39.828381,64.5661749,515bd07b6308ea4340590a3aa5353c245040f00103f901709efd9800000000920324d09220d0b3d0bed181d182d18fd18520d18320d0b4d18fd0b4d0b820d0a1d191d0bcd18b
"Полярник, улица Ломоносова 74, Severodvinsk, Arkhangelsk Oblast, Russia, 164504",39.8061759,64.5548077,5163a99ac530e7434059e72d27f881235040f00103f9017fd870c900000000920310d09fd0bed0bbd18fd180d0bdd0b8d0ba
"Мясорубка, улица Гагарина, Старый город, Severodvinsk, Arkhangelsk Oblast, Russia, 164504",39.8154865,64.5594658,512cea93dc61e8434059bcf6a349ce235040f00103f9017ab4bacf00000000920312d09cd18fd181d0bed180d183d0b1d0bad0b0
"Лукойл, Архангельское шоссе 76, Severodvinsk, Arkhangelsk Oblast, Russia, 164501",39.7988336,64.5696428,511479ed2d40e6434059697e120775245040f00103f90172fcc4d00000000092030cd09bd183d0bad0bed0b9d0bb
"Меланж, улица Бойчука 2, Старый город, Severodvinsk, Arkhangelsk Oblast, Russia, 164501",39.820305,64.5605586,5166df15c1ffe843405916072d31e0235040f00103f901692d8dd10000000092030cd09cd0b5d0bbd0b0d0bdd0b6
"Пузов, улица Капитана Воронина 6Б, Severodvinsk, Arkhangelsk Oblast, Russia, 164504",39.8000811,64.562948,51e752b70e69e64340592ebd0b5707245040f00103f90181ed8dd10000000092030ad09fd183d0b7d0bed0b2
